date,sku,store,unit_price,sales,demand_realized,on_hand,lead_time_days,safety_stock,reorder_point,year,month,dayofweek
2024-06-30,SKU_009,WH_West,75.53,3,3,71,14,14,84,2024,6,6
2024-07-01,SKU_009,WH_West,75.53,5,5,66,15,14,89,2024,7,0
2024-07-02,SKU_009,WH_West,75.53,2,2,64,9,11,56,2024,7,1
2024-07-03,SKU_009,WH_West,75.53,3,3,61,7,10,45,2024,7,2
2024-07-04,SKU_009,WH_West,75.53,1,1,150,14,14,84,2024,7,3
2024-07-05,SKU_009,WH_West,75.53,3,3,147,10,12,62,2024,7,4
2024-07-06,SKU_009,WH_West,75.53,5,5,142,16,17,97,2024,7,5
2024-07-07,SKU_009,WH_West,75.53,2,2,140,12,12,72,2024,7,6
2024-07-08,SKU_009,WH_West,75.53,8,8,132,10,10,60,2024,7,0
2024-07-09,SKU_009,WH_West,75.53,2,2,130,13,13,78,2024,7,1
2024-07-10,SKU_009,WH_West,75.53,2,2,128,6,9,39,2024,7,2
2024-07-11,SKU_009,WH_West,75.53,2,2,126,15,14,89,2024,7,3
2024-07-12,SKU_009,WH_West,75.53,4,4,122,16,15,95,2024,7,4
2024-07-13,SKU_009,WH_West,75.53,0,0,122,15,15,90,2024,7,5
2024-07-14,SKU_009,WH_West,75.53,0,0,122,10,11,61,2024,7,6
2024-07-15,SKU_009,WH_West,75.53,3,3,119,6,10,40,2024,7,0
2024-07-16,SKU_009,WH_West,75.53,2,2,117,10,12,62,2024,7,1
2024-07-17,SKU_009,WH_West,75.53,3,3,114,17,14,99,2024,7,2
2024-07-18,SKU_009,WH_West,75.53,5,5,109,9,11,56,2024,7,3
2024-07-19,SKU_009,WH_West,75.53,5,5,104,12,13,73,2024,7,4
2024-07-20,SKU_009,WH_West,75.53,1,1,103,9,11,56,2024,7,5
2024-07-21,SKU_009,WH_West,75.53,2,2,101,15,14,89,2024,7,6
2024-07-22,SKU_009,WH_West,75.53,2,2,99,13,14,79,2024,7,0
2024-07-23,SKU_009,WH_West,75.53,3,3,96,9,12,57,2024,7,1
2024-07-24,SKU_009,WH_West,75.53,2,2,94,11,12,67,2024,7,2
2024-07-25,SKU_009,WH_West,75.53,5,5,89,16,15,95,2024,7,3
2024-07-26,SKU_009,WH_West,75.53,5,5,84,16,15,95,2024,7,4
2024-07-27,SKU_009,WH_West,75.53,3,3,215,18,14,104,2024,7,5
2024-07-28,SKU_009,WH_West,75.53,3,3,212,20,16,116,2024,7,6
2024-07-29,SKU_009,WH_West,75.53,3,3,209,11,12,67,2024,7,0
2024-07-30,SKU_009,WH_West,75.53,2,2,207,11,12,67,2024,7,1
2024-07-31,SKU_009,WH_West,75.53,2,2,205,13,14,79,2024,7,2
2024-08-01,SKU_009,WH_West,75.53,2,2,203,11,14,69,2024,8,3
2024-08-02,SKU_009,WH_West,75.53,1,1,202,13,12,77,2024,8,4
2024-08-03,SKU_009,WH_West,75.53,1,1,201,13,14,79,2024,8,5
2024-08-04,SKU_009,WH_West,75.53,6,6,195,9,11,56,2024,8,6
2024-08-05,SKU_009,WH_West,75.53,0,0,195,10,13,63,2024,8,0
2024-08-06,SKU_009,WH_West,75.53,2,2,193,14,14,84,2024,8,1
2024-08-07,SKU_009,WH_West,75.53,5,5,188,13,12,77,2024,8,2
2024-08-08,SKU_009,WH_West,75.53,7,7,181,16,16,96,2024,8,3
2024-08-09,SKU_009,WH_West,75.53,1,1,180,16,14,94,2024,8,4
2024-08-10,SKU_009,WH_West,75.53,2,2,178,17,15,100,2024,8,5
2024-08-11,SKU_009,WH_West,75.53,3,3,175,14,15,85,2024,8,6
2024-08-12,SKU_009,WH_West,75.53,6,6,169,12,13,73,2024,8,0
2024-08-13,SKU_009,WH_West,75.53,4,4,165,9,11,56,2024,8,1
2024-08-14,SKU_009,WH_West,75.53,4,4,161,11,13,68,2024,8,2
2024-08-15,SKU_009,WH_West,75.53,2,2,159,12,14,74,2024,8,3
2024-08-16,SKU_009,WH_West,75.53,1,1,158,12,13,73,2024,8,4
2024-08-17,SKU_009,WH_West,75.53,4,4,154,9,11,56,2024,8,5
2024-08-18,SKU_009,WH_West,75.53,3,3,151,12,15,75,2024,8,6
2024-08-19,SKU_009,WH_West,75.53,7,7,144,12,14,74,2024,8,0
2024-08-20,SKU_009,WH_West,75.53,3,3,141,12,12,72,2024,8,1
2024-08-21,SKU_009,WH_West,75.53,3,3,138,16,14,94,2024,8,2
2024-08-22,SKU_009,WH_West,75.53,2,2,136,10,10,60,2024,8,3
2024-08-23,SKU_009,WH_West,75.53,2,2,134,11,12,67,2024,8,4
2024-08-24,SKU_009,WH_West,75.53,6,6,128,11,12,67,2024,8,5
2024-08-25,SKU_009,WH_West,75.53,3,3,125,18,20,110,2024,8,6
2024-08-26,SKU_009,WH_West,75.53,2,2,123,8,11,51,2024,8,0
2024-08-27,SKU_009,WH_West,75.53,4,4,119,11,14,69,2024,8,1
2024-08-28,SKU_009,WH_West,75.53,4,4,115,14,15,85,2024,8,2
2024-08-29,SKU_009,WH_West,75.53,1,1,114,17,15,100,2024,8,3
2024-08-30,SKU_009,WH_West,75.53,5,5,109,13,14,79,2024,8,4
2024-08-31,SKU_009,WH_West,75.53,5,5,104,14,13,83,2024,8,5
2024-09-01,SKU_009,WH_West,75.53,3,3,101,16,14,94,2024,9,6
2024-09-02,SKU_009,WH_West,75.53,2,2,99,13,13,78,2024,9,0
2024-09-03,SKU_009,WH_West,75.53,4,4,95,9,11,56,2024,9,1
2024-09-04,SKU_009,WH_West,75.53,1,1,94,12,14,74,2024,9,2
2024-09-05,SKU_009,WH_West,75.53,2,2,92,16,15,95,2024,9,3
2024-09-06,SKU_009,WH_West,75.53,3,3,89,13,13,78,2024,9,4
2024-09-07,SKU_009,WH_West,75.53,9,9,80,10,12,62,2024,9,5
2024-09-08,SKU_009,WH_West,75.53,5,5,75,12,13,73,2024,9,6
2024-09-09,SKU_009,WH_West,75.53,1,1,74,11,14,69,2024,9,0
2024-09-10,SKU_009,WH_West,75.53,3,3,71,16,13,93,2024,9,1
2024-09-11,SKU_009,WH_West,75.53,2,2,69,18,14,104,2024,9,2
2024-09-12,SKU_009,WH_West,75.53,4,4,65,13,13,78,2024,9,3
2024-09-13,SKU_009,WH_West,75.53,2,2,63,14,15,85,2024,9,4
2024-09-14,SKU_009,WH_West,75.53,5,5,58,15,15,90,2024,9,5
2024-09-15,SKU_009,WH_West,75.53,3,3,55,13,14,79,2024,9,6
2024-09-16,SKU_009,WH_West,75.53,3,3,52,6,9,39,2024,9,0
2024-09-17,SKU_009,WH_West,75.53,2,2,50,11,14,69,2024,9,1
2024-09-18,SKU_009,WH_West,75.53,5,5,45,12,13,73,2024,9,2
2024-09-19,SKU_009,WH_West,75.53,3,3,42,16,15,95,2024,9,3
2024-09-20,SKU_009,WH_West,75.53,3,3,39,13,13,78,2024,9,4
2024-09-21,SKU_009,WH_West,75.53,4,4,35,13,14,79,2024,9,5
2024-09-22,SKU_009,WH_West,75.53,3,3,32,13,14,79,2024,9,6
2024-09-23,SKU_009,WH_West,75.53,4,4,28,15,15,90,2024,9,0
2024-09-24,SKU_009,WH_West,75.53,5,5,23,6,9,39,2024,9,1
2024-09-25,SKU_009,WH_West,75.53,2,2,21,12,13,73,2024,9,2
2024-09-26,SKU_009,WH_West,75.53,4,4,17,10,12,62,2024,9,3
2024-09-27,SKU_009,WH_West,75.53,2,2,15,9,10,55,2024,9,4
2024-09-28,SKU_009,WH_West,75.53,3,3,12,16,14,94,2024,9,5
2024-09-29,SKU_009,WH_West,75.53,4,4,8,15,15,90,2024,9,6
2024-09-30,SKU_009,WH_West,75.53,6,6,2,7,9,44,2024,9,0
2024-10-01,SKU_009,WH_West,75.53,2,3,0,13,13,78,2024,10,1
2024-10-02,SKU_009,WH_West,75.53,0,3,0,16,18,98,2024,10,2
2024-10-03,SKU_009,WH_West,75.53,0,4,75,10,12,62,2024,10,3
2024-10-04,SKU_009,WH_West,75.53,3,3,72,11,11,66,2024,10,4
2024-10-05,SKU_009,WH_West,75.53,5,5,146,12,14,74,2024,10,5
2024-10-06,SKU_009,WH_West,75.53,3,3,143,9,12,57,2024,10,6
2024-10-07,SKU_009,WH_West,75.53,8,8,135,15,15,90,2024,10,0
2024-10-08,SKU_009,WH_West,75.53,4,4,131,17,13,98,2024,10,1
2024-10-09,SKU_009,WH_West,75.53,3,3,128,16,13,93,2024,10,2
2024-10-10,SKU_009,WH_West,75.53,5,5,123,15,16,91,2024,10,3
2024-10-11,SKU_009,WH_West,75.53,5,5,118,14,14,84,2024,10,4
2024-10-12,SKU_009,WH_West,75.53,1,1,117,11,13,68,2024,10,5
2024-10-13,SKU_009,WH_West,75.53,6,6,111,9,10,55,2024,10,6
2024-10-14,SKU_009,WH_West,75.53,2,2,109,11,12,67,2024,10,0
2024-10-15,SKU_009,WH_West,75.53,4,4,105,13,15,80,2024,10,1
2024-10-16,SKU_009,WH_West,75.53,5,5,100,11,13,68,2024,10,2
2024-10-17,SKU_009,WH_West,75.53,6,6,94,10,12,62,2024,10,3
2024-10-18,SKU_009,WH_West,75.53,6,6,88,14,12,82,2024,10,4
2024-10-19,SKU_009,WH_West,75.53,7,7,81,11,14,69,2024,10,5
2024-10-20,SKU_009,WH_West,75.53,4,4,77,10,13,63,2024,10,6
2024-10-21,SKU_009,WH_West,75.53,6,6,71,11,11,66,2024,10,0
2024-10-22,SKU_009,WH_West,75.53,8,8,63,13,13,78,2024,10,1
2024-10-23,SKU_009,WH_West,75.53,4,4,59,9,12,57,2024,10,2
2024-10-24,SKU_009,WH_West,75.53,3,3,56,8,11,51,2024,10,3
2024-10-25,SKU_009,WH_West,75.53,4,4,52,11,13,68,2024,10,4
2024-10-26,SKU_009,WH_West,75.53,1,1,175,11,12,67,2024,10,5
2024-10-27,SKU_009,WH_West,75.53,5,5,170,11,12,67,2024,10,6
2024-10-28,SKU_009,WH_West,75.53,3,3,167,7,11,46,2024,10,0
2024-10-29,SKU_009,WH_West,75.53,6,6,161,12,11,71,2024,10,1
2024-10-30,SKU_009,WH_West,75.53,3,3,158,14,14,84,2024,10,2
2024-10-31,SKU_009,WH_West,75.53,4,4,154,11,15,70,2024,10,3
2024-11-01,SKU_009,WH_West,75.53,4,4,150,13,13,78,2024,11,4
2024-11-02,SKU_009,WH_West,75.53,3,3,147,15,17,92,2024,11,5
2024-11-03,SKU_009,WH_West,75.53,5,5,142,12,13,73,2024,11,6
2024-11-04,SKU_009,WH_West,75.53,3,3,139,17,15,100,2024,11,0
2024-11-05,SKU_009,WH_West,75.53,5,5,134,15,13,88,2024,11,1
2024-11-06,SKU_009,WH_West,75.53,3,3,131,9,10,55,2024,11,2
2024-11-07,SKU_009,WH_West,75.53,3,3,128,13,15,80,2024,11,3
2024-11-08,SKU_009,WH_West,75.53,5,5,123,16,14,94,2024,11,4
2024-11-09,SKU_009,WH_West,75.53,9,9,114,16,14,94,2024,11,5
2024-11-10,SKU_009,WH_West,75.53,3,3,111,14,15,85,2024,11,6
2024-11-11,SKU_009,WH_West,75.53,5,5,106,9,11,56,2024,11,0
2024-11-12,SKU_009,WH_West,75.53,5,5,101,12,13,73,2024,11,1
2024-11-13,SKU_009,WH_West,75.53,4,4,97,12,13,73,2024,11,2
2024-11-14,SKU_009,WH_West,75.53,8,8,89,11,12,67,2024,11,3
2024-11-15,SKU_009,WH_West,75.53,6,6,83,5,8,33,2024,11,4
2024-11-16,SKU_009,WH_West,75.53,10,10,73,16,15,95,2024,11,5
2024-11-17,SKU_009,WH_West,75.53,2,2,71,12,13,73,2024,11,6
2024-11-18,SKU_009,WH_West,75.53,8,8,63,14,13,83,2024,11,0
2024-11-19,SKU_009,WH_West,75.53,5,5,58,12,13,73,2024,11,1
2024-11-20,SKU_009,WH_West,75.53,5,5,53,16,16,96,2024,11,2
2024-11-21,SKU_009,WH_West,75.53,3,3,50,13,13,78,2024,11,3
2024-11-22,SKU_009,WH_West,75.53,3,3,47,12,13,73,2024,11,4
2024-11-23,SKU_009,WH_West,75.53,5,5,42,17,15,100,2024,11,5
2024-11-24,SKU_009,WH_West,75.53,5,5,37,15,15,90,2024,11,6
2024-11-25,SKU_009,WH_West,75.53,4,4,33,11,13,68,2024,11,0
2024-11-26,SKU_009,WH_West,75.53,4,4,29,11,13,68,2024,11,1
2024-11-27,SKU_009,WH_West,75.53,4,4,25,17,14,99,2024,11,2
2024-11-28,SKU_009,WH_West,75.53,5,5,20,12,13,73,2024,11,3
2024-11-29,SKU_009,WH_West,75.53,3,3,17,14,14,84,2024,11,4
2024-11-30,SKU_009,WH_West,75.53,9,9,8,15,15,90,2024,11,5
2024-12-01,SKU_009,WH_West,75.53,2,2,6,13,15,80,2024,12,6
2024-12-02,SKU_009,WH_West,75.53,5,5,1,14,14,84,2024,12,0
2024-12-03,SKU_009,WH_West,75.53,1,5,0,17,16,101,2024,12,1
2024-12-04,SKU_009,WH_West,75.53,0,3,130,12,13,73,2024,12,2
2024-12-05,SKU_009,WH_West,75.53,1,1,129,9,10,55,2024,12,3
2024-12-06,SKU_009,WH_West,75.53,3,3,126,15,17,92,2024,12,4
2024-12-07,SKU_009,WH_West,75.53,5,5,121,9,10,55,2024,12,5
2024-12-08,SKU_009,WH_West,75.53,5,5,116,9,10,55,2024,12,6
2024-12-09,SKU_009,WH_West,75.53,4,4,112,14,17,87,2024,12,0
2024-12-10,SKU_009,WH_West,75.53,5,5,107,15,16,91,2024,12,1
2024-12-11,SKU_009,WH_West,75.53,3,3,104,10,11,61,2024,12,2
2024-12-12,SKU_009,WH_West,75.53,5,5,99,10,13,63,2024,12,3
2024-12-13,SKU_009,WH_West,75.53,6,6,93,15,15,90,2024,12,4
2024-12-14,SKU_009,WH_West,75.53,4,4,89,9,12,57,2024,12,5
2024-12-15,SKU_009,WH_West,75.53,7,7,230,15,15,90,2024,12,6
2024-12-16,SKU_009,WH_West,75.53,5,5,225,13,14,79,2024,12,0
2024-12-17,SKU_009,WH_West,75.53,5,5,220,13,13,78,2024,12,1
2024-12-18,SKU_009,WH_West,75.53,6,6,214,15,15,90,2024,12,2
2024-12-19,SKU_009,WH_West,75.53,3,3,211,14,13,83,2024,12,3
2024-12-20,SKU_009,WH_West,75.53,10,10,201,14,14,84,2024,12,4
2024-12-21,SKU_009,WH_West,75.53,5,5,196,9,12,57,2024,12,5
2024-12-22,SKU_009,WH_West,75.53,6,6,190,13,14,79,2024,12,6
2024-12-23,SKU_009,WH_West,75.53,7,7,183,11,13,68,2024,12,0
2024-12-24,SKU_009,WH_West,75.53,5,5,178,12,13,73,2024,12,1
2024-12-25,SKU_009,WH_West,75.53,8,8,170,11,13,68,2024,12,2
2024-12-26,SKU_009,WH_West,75.53,7,7,163,13,13,78,2024,12,3
2024-12-27,SKU_009,WH_West,75.53,5,5,158,17,16,101,2024,12,4
2024-12-28,SKU_009,WH_West,75.53,9,9,149,11,13,68,2024,12,5
2024-12-29,SKU_009,WH_West,75.53,6,6,143,11,14,69,2024,12,6
2024-12-30,SKU_009,WH_West,75.53,1,1,142,14,15,85,2024,12,0
2024-12-31,SKU_009,WH_West,75.53,7,7,135,16,15,95,2024,12,1
2023-01-01,SKU_010,WH_Main,120.28,8,8,65,11,14,80,2023,1,6
2023-01-02,SKU_010,WH_Main,120.28,10,10,55,18,19,127,2023,1,0
2023-01-03,SKU_010,WH_Main,120.28,3,3,52,18,18,126,2023,1,1
2023-01-04,SKU_010,WH_Main,120.28,8,8,44,13,16,94,2023,1,2
2023-01-05,SKU_010,WH_Main,120.28,6,6,184,13,16,94,2023,1,3
2023-01-06,SKU_010,WH_Main,120.28,6,6,178,14,14,98,2023,1,4
2023-01-07,SKU_010,WH_Main,120.28,10,10,168,15,18,108,2023,1,5
2023-01-08,SKU_010,WH_Main,120.28,12,12,156,10,11,71,2023,1,6
2023-01-09,SKU_010,WH_Main,120.28,4,4,152,11,15,81,2023,1,0
2023-01-10,SKU_010,WH_Main,120.28,3,3,149,16,18,114,2023,1,1
2023-01-11,SKU_010,WH_Main,120.28,5,5,144,5,9,39,2023,1,2
2023-01-12,SKU_010,WH_Main,120.28,8,8,136,9,13,67,2023,1,3
2023-01-13,SKU_010,WH_Main,120.28,11,11,125,13,14,92,2023,1,4
2023-01-14,SKU_010,WH_Main,120.28,7,7,118,13,16,94,2023,1,5
2023-01-15,SKU_010,WH_Main,120.28,5,5,113,8,11,59,2023,1,6
2023-01-16,SKU_010,WH_Main,120.28,7,7,106,13,14,92,2023,1,0
2023-01-17,SKU_010,WH_Main,120.28,5,5,101,13,15,93,2023,1,1
2023-01-18,SKU_010,WH_Main,120.28,7,7,94,13,14,92,2023,1,2
2023-01-19,SKU_010,WH_Main,120.28,7,7,87,16,17,113,2023,1,3
2023-01-20,SKU_010,WH_Main,120.28,10,10,77,13,15,93,2023,1,4
2023-01-21,SKU_010,WH_Main,120.28,8,8,255,16,15,111,2023,1,5
2023-01-22,SKU_010,WH_Main,120.28,14,14,241,11,13,79,2023,1,6
2023-01-23,SKU_010,WH_Main,120.28,3,3,238,12,15,87,2023,1,0
2023-01-24,SKU_010,WH_Main,120.28,2,2,236,13,17,95,2023,1,1
2023-01-25,SKU_010,WH_Main,120.28,6,6,230,8,12,60,2023,1,2
2023-01-26,SKU_010,WH_Main,120.28,11,11,219,9,13,67,2023,1,3
2023-01-27,SKU_010,WH_Main,120.28,7,7,212,14,15,99,2023,1,4
2023-01-28,SKU_010,WH_Main,120.28,6,6,206,8,11,59,2023,1,5
2023-01-29,SKU_010,WH_Main,120.28,9,9,197,13,16,94,2023,1,6
2023-01-30,SKU_010,WH_Main,120.28,12,12,185,15,16,106,2023,1,0
2023-01-31,SKU_010,WH_Main,120.28,4,4,181,12,14,86,2023,1,1
2023-02-01,SKU_010,WH_Main,120.28,6,6,175,16,16,112,2023,2,2
2023-02-02,SKU_010,WH_Main,120.28,10,10,165,14,16,100,2023,2,3
2023-02-03,SKU_010,WH_Main,120.28,5,5,160,13,16,94,2023,2,4
2023-02-04,SKU_010,WH_Main,120.28,2,2,158,9,11,65,2023,2,5
2023-02-05,SKU_010,WH_Main,120.28,10,10,148,13,13,91,2023,2,6
2023-02-06,SKU_010,WH_Main,120.28,4,4,144,15,16,106,2023,2,0
2023-02-07,SKU_010,WH_Main,120.28,3,3,141,8,12,60,2023,2,1
2023-02-08,SKU_010,WH_Main,120.28,5,5,136,14,16,100,2023,2,2
2023-02-09,SKU_010,WH_Main,120.28,8,8,128,15,14,104,2023,2,3
2023-02-10,SKU_010,WH_Main,120.28,3,3,125,13,14,92,2023,2,4
2023-02-11,SKU_010,WH_Main,120.28,5,5,120,10,13,73,2023,2,5
2023-02-12,SKU_010,WH_Main,120.28,10,10,110,5,9,39,2023,2,6
2023-02-13,SKU_010,WH_Main,120.28,4,4,106,13,15,93,2023,2,0
2023-02-14,SKU_010,WH_Main,120.28,6,6,100,15,16,106,2023,2,1
2023-02-15,SKU_010,WH_Main,120.28,5,5,95,11,15,81,2023,2,2
2023-02-16,SKU_010,WH_Main,120.28,6,6,89,13,15,93,2023,2,3
2023-02-17,SKU_010,WH_Main,120.28,4,4,85,11,13,79,2023,2,4
2023-02-18,SKU_010,WH_Main,120.28,3,3,82,13,17,95,2023,2,5
2023-02-19,SKU_010,WH_Main,120.28,6,6,76,16,18,114,2023,2,6
2023-02-20,SKU_010,WH_Main,120.28,7,7,69,9,12,66,2023,2,0
2023-02-21,SKU_010,WH_Main,120.28,7,7,62,8,12,60,2023,2,1
2023-02-22,SKU_010,WH_Main,120.28,8,8,54,15,16,106,2023,2,2
2023-02-23,SKU_010,WH_Main,120.28,4,4,50,11,14,80,2023,2,3
2023-02-24,SKU_010,WH_Main,120.28,5,5,45,8,13,61,2023,2,4
2023-02-25,SKU_010,WH_Main,120.28,10,10,35,15,15,105,2023,2,5
2023-02-26,SKU_010,WH_Main,120.28,15,15,20,15,17,107,2023,2,6
2023-02-27,SKU_010,WH_Main,120.28,9,9,11,18,18,126,2023,2,0
2023-02-28,SKU_010,WH_Main,120.28,6,6,198,15,14,104,2023,2,1
2023-03-01,SKU_010,WH_Main,120.28,9,9,189,11,13,79,2023,3,2
2023-03-02,SKU_010,WH_Main,120.28,9,9,180,17,18,120,2023,3,3
2023-03-03,SKU_010,WH_Main,120.28,3,3,177,13,14,92,2023,3,4
2023-03-04,SKU_010,WH_Main,120.28,7,7,170,16,16,112,2023,3,5
2023-03-05,SKU_010,WH_Main,120.28,9,9,161,18,14,122,2023,3,6
2023-03-06,SKU_010,WH_Main,120.28,9,9,152,15,16,106,2023,3,0
2023-03-07,SKU_010,WH_Main,120.28,5,5,147,10,13,73,2023,3,1
2023-03-08,SKU_010,WH_Main,120.28,5,5,142,9,12,66,2023,3,2
2023-03-09,SKU_010,WH_Main,120.28,12,12,130,7,11,53,2023,3,3
2023-03-10,SKU_010,WH_Main,120.28,8,8,122,12,15,87,2023,3,4
2023-03-11,SKU_010,WH_Main,120.28,9,9,113,16,18,114,2023,3,5
2023-03-12,SKU_010,WH_Main,120.28,4,4,109,9,12,66,2023,3,6
2023-03-13,SKU_010,WH_Main,120.28,9,9,100,8,12,60,2023,3,0
2023-03-14,SKU_010,WH_Main,120.28,8,8,92,13,17,95,2023,3,1
2023-03-15,SKU_010,WH_Main,120.28,9,9,83,6,10,46,2023,3,2
2023-03-16,SKU_010,WH_Main,120.28,4,4,204,12,16,88,2023,3,3
2023-03-17,SKU_010,WH_Main,120.28,7,7,197,12,13,85,2023,3,4
2023-03-18,SKU_010,WH_Main,120.28,11,11,186,14,15,99,2023,3,5
2023-03-19,SKU_010,WH_Main,120.28,6,6,180,10,13,73,2023,3,6
2023-03-20,SKU_010,WH_Main,120.28,11,11,169,10,15,75,2023,3,0
2023-03-21,SKU_010,WH_Main,120.28,11,11,158,15,15,105,2023,3,1
2023-03-22,SKU_010,WH_Main,120.28,6,6,152,13,15,93,2023,3,2
2023-03-23,SKU_010,WH_Main,120.28,7,7,145,16,16,112,2023,3,3
2023-03-24,SKU_010,WH_Main,120.28,5,5,140,14,14,98,2023,3,4
2023-03-25,SKU_010,WH_Main,120.28,4,4,136,16,16,112,2023,3,5
2023-03-26,SKU_010,WH_Main,120.28,7,7,129,15,17,107,2023,3,6
2023-03-27,SKU_010,WH_Main,120.28,6,6,123,12,14,86,2023,3,0
2023-03-28,SKU_010,WH_Main,120.28,6,6,117,14,15,99,2023,3,1
2023-03-29,SKU_010,WH_Main,120.28,8,8,109,15,14,104,2023,3,2
2023-03-30,SKU_010,WH_Main,120.28,4,4,105,15,14,104,2023,3,3
2023-03-31,SKU_010,WH_Main,120.28,7,7,98,14,16,100,2023,3,4
2023-04-01,SKU_010,WH_Main,120.28,7,7,91,15,14,104,2023,4,5
2023-04-02,SKU_010,WH_Main,120.28,14,14,77,7,12,54,2023,4,6
2023-04-03,SKU_010,WH_Main,120.28,8,8,69,10,13,73,2023,4,0
2023-04-04,SKU_010,WH_Main,120.28,13,13,56,12,13,85,2023,4,1
2023-04-05,SKU_010,WH_Main,120.28,5,5,51,11,15,81,2023,4,2
2023-04-06,SKU_010,WH_Main,120.28,10,10,41,14,14,98,2023,4,3
2023-04-07,SKU_010,WH_Main,120.28,5,5,36,10,14,74,2023,4,4
2023-04-08,SKU_010,WH_Main,120.28,5,5,31,14,17,101,2023,4,5
2023-04-09,SKU_010,WH_Main,120.28,14,14,141,8,14,62,2023,4,6
2023-04-10,SKU_010,WH_Main,120.28,7,7,134,11,14,80,2023,4,0
2023-04-11,SKU_010,WH_Main,120.28,5,5,129,17,19,121,2023,4,1
2023-04-12,SKU_010,WH_Main,120.28,5,5,124,14,16,100,2023,4,2
2023-04-13,SKU_010,WH_Main,120.28,8,8,116,18,17,125,2023,4,3
2023-04-14,SKU_010,WH_Main,120.28,8,8,108,14,16,100,2023,4,4
2023-04-15,SKU_010,WH_Main,120.28,4,4,104,8,11,59,2023,4,5
2023-04-16,SKU_010,WH_Main,120.28,7,7,97,9,12,66,2023,4,6
2023-04-17,SKU_010,WH_Main,120.28,8,8,89,13,15,93,2023,4,0
2023-04-18,SKU_010,WH_Main,120.28,10,10,79,12,14,86,2023,4,1
2023-04-19,SKU_010,WH_Main,120.28,7,7,72,13,15,93,2023,4,2
2023-04-20,SKU_010,WH_Main,120.28,10,10,62,7,11,53,2023,4,3
2023-04-21,SKU_010,WH_Main,120.28,8,8,54,11,12,78,2023,4,4
2023-04-22,SKU_010,WH_Main,120.28,10,10,189,11,14,80,2023,4,5
2023-04-23,SKU_010,WH_Main,120.28,7,7,182,10,13,73,2023,4,6
2023-04-24,SKU_010,WH_Main,120.28,4,4,178,14,15,99,2023,4,0
2023-04-25,SKU_010,WH_Main,120.28,11,11,167,17,17,119,2023,4,1
2023-04-26,SKU_010,WH_Main,120.28,11,11,156,19,16,130,2023,4,2
2023-04-27,SKU_010,WH_Main,120.28,8,8,148,11,15,81,2023,4,3
2023-04-28,SKU_010,WH_Main,120.28,13,13,135,11,15,81,2023,4,4
2023-04-29,SKU_010,WH_Main,120.28,13,13,122,12,14,86,2023,4,5
2023-04-30,SKU_010,WH_Main,120.28,8,8,114,14,15,99,2023,4,6
2023-05-01,SKU_010,WH_Main,120.28,5,5,109,14,14,98,2023,5,0
2023-05-02,SKU_010,WH_Main,120.28,7,7,102,9,12,66,2023,5,1
2023-05-03,SKU_010,WH_Main,120.28,9,9,93,17,16,118,2023,5,2
2023-05-04,SKU_010,WH_Main,120.28,9,9,84,9,13,67,2023,5,3
2023-05-05,SKU_010,WH_Main,120.28,6,6,78,11,16,82,2023,5,4
2023-05-06,SKU_010,WH_Main,120.28,9,9,69,10,14,74,2023,5,5
2023-05-07,SKU_010,WH_Main,120.28,13,13,56,17,17,119,2023,5,6
2023-05-08,SKU_010,WH_Main,120.28,14,14,42,11,13,79,2023,5,0
2023-05-09,SKU_010,WH_Main,120.28,4,4,38,8,13,61,2023,5,1
2023-05-10,SKU_010,WH_Main,120.28,9,9,29,10,15,75,2023,5,2
2023-05-11,SKU_010,WH_Main,120.28,11,11,18,10,13,73,2023,5,3
2023-05-12,SKU_010,WH_Main,120.28,7,7,11,11,13,79,2023,5,4
2023-05-13,SKU_010,WH_Main,120.28,6,6,5,14,17,101,2023,5,5
2023-05-14,SKU_010,WH_Main,120.28,5,7,0,9,14,68,2023,5,6
2023-05-15,SKU_010,WH_Main,120.28,0,8,0,12,16,88,2023,5,0
2023-05-16,SKU_010,WH_Main,120.28,0,8,0,11,16,82,2023,5,1
2023-05-17,SKU_010,WH_Main,120.28,0,9,0,11,15,81,2023,5,2
2023-05-18,SKU_010,WH_Main,120.28,0,9,0,10,13,73,2023,5,3
2023-05-19,SKU_010,WH_Main,120.28,0,9,0,9,11,65,2023,5,4
2023-05-20,SKU_010,WH_Main,120.28,0,10,179,13,14,92,2023,5,5
2023-05-21,SKU_010,WH_Main,120.28,8,8,171,12,15,87,2023,5,6
2023-05-22,SKU_010,WH_Main,120.28,11,11,160,16,16,112,2023,5,0
2023-05-23,SKU_010,WH_Main,120.28,7,7,153,14,15,99,2023,5,1
2023-05-24,SKU_010,WH_Main,120.28,6,6,147,11,14,80,2023,5,2
2023-05-25,SKU_010,WH_Main,120.28,10,10,137,16,16,112,2023,5,3
2023-05-26,SKU_010,WH_Main,120.28,10,10,127,11,12,78,2023,5,4
2023-05-27,SKU_010,WH_Main,120.28,15,15,112,15,15,105,2023,5,5
2023-05-28,SKU_010,WH_Main,120.28,12,12,100,17,18,120,2023,5,6
2023-05-29,SKU_010,WH_Main,120.28,8,8,92,14,15,99,2023,5,0
2023-05-30,SKU_010,WH_Main,120.28,12,12,80,10,14,74,2023,5,1
2023-05-31,SKU_010,WH_Main,120.28,5,5,75,14,19,103,2023,5,2
